url	abstract
https://research-information.bris.ac.uk/en/publications/transplantation-of-allogeneic-pericytes-improves-myocardial-vascu	Background Transplantation of adventitial pericytes (APCs) promotes cardiac repair in murine models of myocardial infarction. The aim of present study was to confirm the benefit of APC therapy in a large animal model.Methods and Results We performed a blind, randomized, placebo‐controlled APC therapy trial in a swine model of reperfused myocardial infarction. A first study used human APCs (hAPCs) from patients undergoing coronary artery bypass graft surgery. A second study used allogeneic swine APCs (sAPCs). Primary end points were (1) ejection fraction as assessed by cardiac magnetic resonance imaging and (2) myocardial vascularization and fibrosis as determined by immunohistochemistry. Transplantation of hAPCs reduced fibrosis but failed to improve the other efficacy end points. Incompatibility of the xenogeneic model was suggested by the occurrence of a cytotoxic response following in vitro challenge of hAPCs with swine spleen lymphocytes and the failure to retrieve hAPCs in transplanted hearts. We next considered sAPCs as an alternative. Flow cytometry, immunocytochemistry, and functional/cytotoxic assays indicate that sAPCs are a surrogate of hAPCs. Transplantation of allogeneic sAPCs benefited capillary density and fibrosis but did not improve cardiac magnetic resonance imaging indices of contractility. Transplanted cells were detected in the border zone.Conclusions Immunologic barriers limit the applicability of a xenogeneic swine model to assess hAPC efficacy. On the other hand, we newly show that transplantation of allogeneic sAPCs is feasible, safe, and immunologically acceptable. The approach induces proangiogenic and antifibrotic benefits, though these effects were not enough to result in functional improvements.
https://research-information.bris.ac.uk/en/publications/modest-interference-with-actin-dynamics-in-primary-t-cell-activat	Dynamic subcellular distributions of signaling system components are critical regulators of cellular signal transduction through their control of molecular interactions. Understanding how signaling activity depends on such distributions and the cellular structures driving them is required for comprehensive insight into signal transduction. In the activation of primary murine T cells by antigen presenting cells (APC) signaling intermediates associate with various subcellular structures, prominently a transient, wide, and actin-associated lamellum extending from an interdigitated T cell:APC interface several micrometers into the T cell. While actin dynamics are well established as general regulators of cellular organization, their role in controlling signaling organization in primary T cell:APC couples and the specific cellular structures driving it is unresolved. Using modest interference with actin dynamics with a low concentration of Jasplakinolide as corroborated by costimulation blockade we show that T cell actin preferentially controls lamellal signaling localization and activity leading downstream to calcium signaling. Lamellal localization repeatedly related to efficient T cell function. This suggests that the transient lamellal actin matrix regulates T cell signaling associations that facilitate T cell activation.
https://research-information.bris.ac.uk/en/publications/protein-distribution-during-human-erythroblast-enucleation-in-vit	Enucleation is the step in erythroid terminal differentiation when the nucleus is expelled from developing erythroblasts creating reticulocytes and free nuclei surrounded by plasma membrane. We have studied protein sorting during human erythroblast enucleation using fluorescence activated cell sorting (FACS) to obtain pure populations of reticulocytes and nuclei produced by in vitro culture. Nano LC mass spectrometry was first used to determine the protein distribution profile obtained from the purified reticulocyte and extruded nuclei populations. In general cytoskeletal proteins and erythroid membrane proteins were preferentially restricted to the reticulocyte alongside key endocytic machinery and cytosolic proteins. The bulk of nuclear and ER proteins were lost with the nucleus. In contrast to the localization reported in mice, several key erythroid membrane proteins were detected in the membrane surrounding extruded nuclei, including band 3 and GPC. This distribution of key erythroid membrane and cytoskeletal proteins was confirmed using western blotting. Protein partitioning during enucleation was investigated by confocal microscopy with partitioning of cytoskeletal and membrane proteins to the reticulocyte observed to occur at a late stage of this process when the nucleus is under greatest constriction and almost completely extruded. Importantly, band 3 and CD44 were shown not to restrict specifically to the reticulocyte plasma membrane. This highlights enucleation as a stage at which excess erythroid membrane proteins are discarded in human erythroblast differentiation. Given the striking restriction of cytoskeleton proteins and the fact that membrane proteins located in macromolecular membrane complexes (e.g. GPA, Rh and RhAG) are segregated to the reticulocyte, we propose that the membrane proteins lost with the nucleus represent an excess mobile population of either individual proteins or protein complexes.
https://research-information.bris.ac.uk/en/publications/isolation-and-characterization-of-human-interleukin-10-secreting-	Recent studies have expanded our understanding of the role of the anti-inflammatory cytokine interleukin (IL)-10, produced by multiple lineages of both human and murine T cells, in regulating the immune response. Here, we demonstrate that the small percentage of circulating CD4+ T cells that secrete IL-10 can be isolated from human peripheral blood and, importantly, we have optimized a protocol to expand these cells in both antigen-specific and polyclonal manners. Expanded CD4+IL-10+ T cells abrogate proliferation and T helper (Th) 1-like cytokine production in an antigen-specific manner, and to a lesser extent exhibit bystander suppressive capacity. CD4+IL-10+ T cells are suppressive in a cell contact-dependent way, though they do not require secretion of IL-10 for their suppressive role in vitro. CD4+IL-10+ T cells have an activated phenotype, with high expression of CD25, CD69, and cytotoxic T-lymphocyte antigen-4, and are largely FoxP3 negative. This novel method for the isolation and expansion of suppressive IL-10-secreting T cells has important implications both for further research and clinical therapeutic development.
https://research-information.bris.ac.uk/en/publications/phosphoinositide-3-kinase-gamma-gene-knockout-impairs-postischemi	OBJECTIVE: We evaluated whether phosphatidylinositol 3-kinase gamma (PI3Kgamma) plays a role in reparative neovascularization and endothelial progenitor cell (EPC) function.METHODS AND RESULTS: Unilateral limb ischemia was induced in mice lacking the PI3Kgamma gene (PI3Kgamma-/-) or expressing a catalytically inactive mutant (PI3Kgamma(KD/KD)) and wild-type controls (WT). Capillarization and arteriogenesis were reduced in PI3Kgamma-/- ischemic muscles resulting in delayed reperfusion compared with WT, whereas reparative neovascularization was preserved in PI3Kgamma(KD/KD). In PI3Kgamma-/- muscles, endothelial cell proliferation was reduced, apoptosis was increased, and interstitial space was infiltrated with leukocytes but lacked cKit+ progenitor cells that in WT muscles typically surrounded arterioles. PI3Kgamma is constitutively expressed by WT EPCs, with expression levels being upregulated by hypoxia. PI3Kgamma-/- EPCs showed a defect in proliferation, survival, integration into endothelial networks, and migration toward SDF-1. The dysfunctional phenotype was associated with nuclear constraining of FOXO1, reduced Akt and eNOS phosphorylation, and decreased nitric oxide (NO) production. Pretreatment with an NO donor corrected the migratory defect of PI3Kgamma-/- EPCs. PI3Kgamma(KD/KD) EPCs showed reduced Akt phosphorylation, but constitutive activation of eNOS and preserved proliferation, survival, and migration.CONCLUSIONS: We newly demonstrated that PI3Kgamma modulates angiogenesis, arteriogenesis, and vasculogenesis by mechanisms independent from its kinase activity.
https://research-information.bris.ac.uk/en/publications/phosphoninositide-3-kinase-gamma-gene-knockout-impairs-postischem	
https://research-information.bris.ac.uk/en/publications/role-of-kinin-b2-receptor-signaling-in-the-recruitment-of-circula	Reduced migratory function of circulating angiogenic progenitor cells (CPCs) has been associated with impaired neovascularization in patients with cardiovascular disease (CVD). Previous findings underline the role of the kallikrein-kinin system in angiogenesis. We now demonstrate the involvement of the kinin B2 receptor (B(2)R) in the recruitment of CPCs to sites of ischemia and in their proangiogenic action. In healthy subjects, B(2)R was abundantly present on CD133(+) and CD34(+) CPCs as well as cultured endothelial progenitor cells (EPCs) derived from blood mononuclear cells (MNCs), whereas kinin B1 receptor expression was barely detectable. In transwell migration assays, bradykinin (BK) exerts a potent chemoattractant activity on CD133(+) and CD34(+) CPCs and EPCs via a B(2)R/phosphoinositide 3-kinase/eNOS-mediated mechanism. Migration toward BK was able to attract an MNC subpopulation enriched in CPCs with in vitro proangiogenic activity, as assessed by Matrigel assay. CPCs from cardiovascular disease patients showed low B(2)R levels and decreased migratory capacity toward BK. When injected systemically into wild-type mice with unilateral limb ischemia, bone marrow MNCs from syngenic B(2)R-deficient mice resulted in reduced homing of sca-1(+) and cKit(+)flk1(+) progenitors to ischemic muscles, impaired reparative neovascularization, and delayed perfusion recovery as compared with wild-type MNCs. Similarly, blockade of the B(2)R by systemic administration of icatibant prevented the beneficial effect of bone marrow MNC transplantation. BK-induced migration represents a novel mechanism mediating homing of circulating angiogenic progenitors. Reduction of BK sensitivity in progenitor cells from cardiovascular disease patients might contribute to impaired neovascularization after ischemic complications.
https://research-information.bris.ac.uk/en/publications/increased-ep4-receptor-expression-in-colorectal-cancer-progressio	
https://research-information.bris.ac.uk/en/publications/identification-and-modulation-of-a-naturally-processed-t-cell-epi	
https://research-information.bris.ac.uk/en/publications/characterisation-of-small-embedded-two-dimensional-defects-using-	Defect characterisation is an essential step of nondestructive testing which aims to determine the shape and the size of a defect once detected. The imaging algorithm multi-view Total Focusing Method (TFM) has been successfully used to accurately size defects of size greater than several times the wavelength. However, characterising smaller defects remains difficult due to the diffraction limit. This paper introduces a probabilistic characterisation technique where the unknown defect is compared against a database of reference scatterers obtainedwith an ultrasonic model. The measured TFM amplitudes act as a defect signature. A Bayesian framework is used to retrieve the reference defects which most credibly explain the measurements, and to calculate uncertainties.
https://research-information.bris.ac.uk/en/publications/local-scattering-ultrasound-imaging	
https://research-information.bris.ac.uk/en/publications/optimal-extraction-of-ultrasonic-scattering-features-in-coarse-gr	Ultrasonic array imaging is used in non-destructive testing for detection and characterisation of defects. The scattering behaviour of any feature can be described by a matrix of scattering coefficients, called the scattering matrix. This information is used for characterisation, and contrary to image-based analysis, the scattering matrix allows characterisation of defects at the subwavelength scale. However, the defect scattering coefficients are in practice contaminated by other nearby scatterers or significant structural noise. In this context, an optimal procedure to extract scattering features from a selected region of interest in a beamformed image is here investigated. This work proposes two main strategies to isolate a target scatterer in order to recover exclusively the time responses of the desired scatterer. In this paper such strategies are implemented in delay-and-sum and frequency-wavenumber forms, and optimised to maximise the extraction rate. An experimental case in a polycrystalline material shows that the suggested procedures provide a rich frequency spectrum of the scattering matrix and are readily suited to minimise the effects of surrounding scattering noise. In doing so, the ability to deploy imaging methods that rely on the scattering matrix is enabled.
https://research-information.bris.ac.uk/en/publications/data-fusion-of-multi-view-ultrasonic-imaging-for-characterisation	The multi-view total focusing method (TFM) enables a region of interest within a specimen to be imaged using different ray paths and wave mode combinations. For defects larger than the ultrasonic wavelength, different portions of the same defect may manifest in a number of views. For a crack, the tip diffraction response may be evident in certain views and the specular reflection in others. Accurate characterisation of large defects requires the information in multiple views to be combined. In this work, three data fusion methodologies are presented: a simple sum over all views, a sum weighted according to the inverse of the noise in each view and a matched filter approach. Four large defects are examined, one stress corrosion crack (SCC), two weld cracks and a pair of slagline defects in a weld. The matched filter (matched to a small circular void) provided significant improvement over the best individual view. The data fusion process incorporates artefact removal, where non-defect artefact signals within each image view are identified and masked, using a single defect-free dataset for training. The matched filter was able to accurately visualise the full 3D extent of the four defects, allowing characterisation via the decibel drop method. When compared to x-ray CT and micrograph data in the case of the SCC, the matched filter fusion provided excellent agreement. Its performance was also superior to any individual view while providing a single fused image that is easier for an operator to interpret than a set of multi-view images. 
https://research-information.bris.ac.uk/en/publications/fatigue-crack-inspection-and-characterisation-using-non-collinear	In recent years, nonlinear ultrasonic techniques have been developed rapidly for defect detection and characterization at its early development stage. In this paper, non-collinear shear wave mixing is used for fatigue crack detection and characterization, exploring how orientation and size may be determined. This is achieved through measuring the amplitude of the generated longitudinal wave from a crack of interest. This amplitude is a function of the interaction angle and frequency ratio of two incident shear waves and the resulting amplitude parameter space is termed the nonlinear fingerprint of the crack. Numerical analysis of the nonlinear interaction between two incident shear waves and cracks was performed using two-dimensional finite element models to explore a broader parameter space than possible experimentally. It is shown that the interaction angle which leads to the maximum generated longitudinal wave amplitude is related to the orientation angle of the crack. To confirm these conclusions the model was validated using experimental measurements of vertical fatigue cracks grown using 3-point bending tests from initiation notches. The polarity flipping method was used to improve signal to noise ratio in such measurements. It is shown that there is a good agreement between the experimentally measured fingerprints and those simulated using finite element methods. Finally, an approximate method for sizing fatigue cracks was introduced that uses multiple non-collinear measurements along the crack length to determine its extent. As expected, the measured sizes from the proposed method indicate greater crack lengths than seen with linear ultrasonic phased array images due to the closed fatigue cracks being undetectable with linear arrays.
https://research-information.bris.ac.uk/en/publications/fusion-of-multi-view-ultrasonic-data-for-increased-detection-perf	State-of-the-art ultrasonic Non-Destructive Evaluation (NDE) uses an array to rapidly generate multiple, information-rich views at each test position on a safety-critical component. However, the information for detecting potential defects is dispersed across views, and a typical inspection may involve thousands of test positions. Interpretation requires painstaking analysis by a skilled operator. In this paper various methods for fusing multi-view data are developed. Compared to any one single view, all methods are shown to yield significant performance gains, which may be related to the general and edge cases for NDE. In the general case, a defect is clearly detectable in at least one individual view, but the view(s) depends on the defect location and orientation. Here, the performance gain from data fusion is mainly due to the selective use of information from the most appropriate view(s) and fusion provides a means to substantially reduce operator burden. The edge cases are defects that cannot be reliably detected in any one individual view without false alarms. Here certain fusion methods are shown to enable detection with reduced false alarms. In this context, fusion allows NDE capability to be extended with potential implications for the design and operation of engineering assets
https://research-information.bris.ac.uk/en/publications/the-influence-of-tensile-stress-on-inductively-coupled-piezoceram	This paper demonstrates that embedded piezoelectric sensors can survive loads much higher than predicted by their material properties. It shows the potential for piezoceramic sensors to estimate structural loads when embedded in composites. To show this, embedded sensors were subjected to stresses and strains which were signiﬁcantly greater than the recommended operating limits of their piezoceramic constituents. A novel data acquisition method enabled ultrasonic guided wave measurements to be recorded wirelessly from the embedded transducers, key to minimising the impact of embedded transducers. The data recorded by the piezoceramic transducers exhibited a reversible load dependence, with the measurements returning to the stress free values upon removal of the applied load. The guided wave measurements recorded by transducers embedded in glass ﬁbre reinforced composites showed no degradation after being subjected to tensile strains of 1.07%. When embedded in a carbon ﬁbre reinforced plastic sample which was loaded to failure, the transducers remained operational, however, sensor performance was shown to be degraded after being subjected to tensile stresses as high as 606 MPa. This offers the potential to build sensors to characterise overload in a component.
https://research-information.bris.ac.uk/en/publications/acoustic-hologram-enhanced-phased-arrays-for-ultrasonic-particle-	The ability to shape ultrasound fields is important for particle manipulation, medical therapeutics, and imaging applications. If the amplitude and/or phase is spatially varied across the wave front, then it is possible to project “acoustic images.” When attempting to form an arbitrary desired static sound field, acoustic holograms are superior to phased arrays due to their significantly higher phase fidelity. However, they lack the dynamic flexibility of phased arrays. Here, we demonstrate how to combine the high-fidelity advantages of acoustic holograms with the dynamic control of phased arrays in the ultrasonic frequency range. Holograms are used with a 64-element phased array, driven with continuous excitation. Movement of the position of the projected hologram via phase delays that steer the output beam is demonstrated experimentally. This allows the creation of a much more tightly focused point than with the phased array alone, while still being reconfigurable. It also allows the complex movement at a water-air interface of a “phase surfer” along a phase track or the manipulation of a more arbitrarily shaped particle via amplitude traps. Furthermore, a particle manipulation device with two emitters and a single split hologram is demonstrated that allows the positioning of a “phase surfer” along a one-dimensional axis. This paper opens the door for new applications with complex manipulation of ultrasound while minimizing the complexity and cost of the apparatus.
https://research-information.bris.ac.uk/en/publications/a-model-for-multiview-ultrasonic-array-inspection-of-small-two-di	The multiview total focusing method (TFM) is an imaging algorithm for ultrasonic full matrix array data that exploits internal reflections and mode conversions in the inspected object to create multiple images, the views. Modeling the defect response in multiview TFM is an essential first step in developing new detection and characterization methods that exploit the information present in these views. This paper describes a ray-based forward model for small 2-D defects and compares its results against finite-element simulations and experimental data for the inspection of a side-drilled hole, a notch, and a crack. A simpler version of this model, based on a single-frequency approximation, is derived and compared. A good agreement with the multifrequency model and a speedup of several orders of magnitude are achieved.
https://research-information.bris.ac.uk/en/publications/acoustic-lock-position-and-orientation-trapping-of-non-spherical-	We demonstrate acoustic trapping in both position and orientation of a non-spherical particle of sub-wavelength size in mid-air. To do so, we multiplex in time a pseudo-one-dimensional vertical standing wave and a twin-trap; the vertical standing wave provides converging forces that trap in position, whereas the twin-trap applies a stabilising torque that locks the orientation. The device operates at 40 kHz, and the employed multiplexing ratio of the 2 acoustic fields is 100:50 (standing:twin) periods. This ratio can be changed to provide tunability of the relative trapping strength and converging torque. The torsional spring stiffness of the trap is measured through simulations and experiments with good agreement. Cubes from λ/5.56 (1.5 mm) to λ/2.5 (3.4 mm) side length were stably locked. We also apply this technique to lock different non-spherical particles in mid-air: cubes, pyramids, cylinders, and insects such as flies and crickets. This technique adds significant functionality to mid-air acoustic levitation and will enable applications in micro-scale manufacturing as well as containment of specimens for examination and 3D-scanning.
https://research-information.bris.ac.uk/en/publications/characterization-of-nonlinear-ultrasonic-diffuse-energy-imaging	Nonlinear ultrasonic diffuse energy imaging is a highly sensitive method for the measurement of elastic nonlinearity. While the underlying principles that govern the technique are understood, the precise behavior and sensitivity have not previously been quantified. This article presents experimental, theoretical and numerical modeling studies undertaken to characterize nonlinear diffuse energy imaging. The influence of incoherent noise, elastic nonlinearity and instrumentation error are quantified. This work enables prediction of spatial sensitivity, aperture and amplitude dependence of the measurement, all of which moves the technique towards industrial viability. Further, while previous studies have focused on detection of closed cracks, the ultimate aim for nonlinear ultrasonic imaging in application to material testing is the detection of damage precursors, which requires a sensitivity to weak classical nonlinearity. This study identifies the experimental requirements necessary for this to be achieved, greatly expanding the potential applicability of nonlinear ultrasonic array imaging.
https://research-information.bris.ac.uk/en/publications/diffuse-field-full-matrix-capture-for-near-surface-ultrasonic-ima	This article reports a technique for near-surface ultrasonic array imaging. Information equivalent to an undelayed full matrix of inter-element responses is produced through cross-correlation of a later time diffuse full matrix. This reconstructed full matrix lacks the nonlinear effects of early time saturation present in a directly acquired response. Consequently the near-surface material information usually obscured by this effect is retrieved. Furthermore it is shown that a hybrid full matrix formed through a temporally weighted sum of coherent and reconstructed matrices allows for effective near-surface and bulk material imaging from a single direct-contact experimental realisation.
https://research-information.bris.ac.uk/en/publications/experimental-quantification-of-noise-in-linear-ultrasonic-imaging	An efficient procedure for experimental-based quantification of statistical distributions of both the random and micro-structural speckle noise within an ultrasonic image is presented. This is of particular interest in the multi-view total focusing method, which enables many images (views) of the same region to be obtained by utilising alternative ray paths and mode conversions. For example, in an immersion configuration, 21 separate views of the same region of a sample can be formed by exploiting direct and skip paths. These views can be combined through some form of data fusion algorithm, to improve defect detection and characterization performance. However, the noise level is different in different views and this should be accounted for in any data fusion algorithm. It is shown that by using only one set of experimental data from a single measurement location, rather than numerous independent locations, it is possible to obtain accurate noise parameters at an imaging level. This is achieved by accounting for the spatial variation in the noise parameters within the image, due to beam spread, directivity and attenuation with a simple empirical correction. An important feature of the process is the suppression of image artefacts caused by signal responses from other ray paths with the use of image masking. This masking process incorporates knowledge of the expected auto-correlation length (ACL) of image speckle noise and high amplitude cluster suppression. The expected ACL is determined via a simple ray-based forward model of a single point scatterer. Compared to the estimates obtained using multiple independent locations, the speckle noise parameters estimated from a single measurement location were within 0.4dB.
https://research-information.bris.ac.uk/en/publications/nonlinear-non-collinear-ultrasonic-detection-and-characterisation	The development of cost effective and reliable bonded structures ideally requires an NDT method to detect the presence of poor quality, weak bonds or kissing bonds. If these bonds are more compliant in tension than in compression stress-strain nonlinearities provide a possible route to detection with the use of nonlinear ultrasonic techniques. This paper focuses on the kissing bond case and the resulting contact acoustic nonlinearity of the interface. A kissing bond is created by compression loading of two aluminium blocks. Non-collinear mixing of two shear waves producing a sum frequency longitudinal wave is the method of stimulation of contact acoustic nonlinearity in this research. The parametric space of the nonlinear mixing is measured in terms of interaction angle of the input beams and the ratio of their frequencies creating a ‘fingerprint’ of the sample's bulk and interface properties in the region where the beams overlap. The scattering fingerprint of a classically nonlinear solid is modelled analytically and a kissing interface is modelled numerically; these results are compared with experimentally measured values. The experimental interface is tested with varied interfacial loading, resulting in an increase in scattering amplitude as load is increased. Secondary peaks in the parameter space also appeared as loading increased, as well as other changes in the fingerprint pattern.
https://research-information.bris.ac.uk/en/publications/strategies-for-data-acquisition-using-ultrasonic-phased-arrays	Ultrasonic phased arrays have produced major benefits in a range of fields, from medical imaging to non-destructive evaluation. The maximum information, which can be measured by an array, corresponds to the Full Matrix Capture (FMC) data acquisition technique and contains all possible combinations of transmitter-receiver signals. However, this method is not fast enough for some applications and can result in a very large volume of data. In this paper, the problem of optimal array data acquisition strategy is considered, that is, how to make the minimum number of array measurements without loss of information. The main result is that under the single scattering assumption the FMC dataset has a specific sparse structure, and this property can be used to design an optimal data acquisition method. An analytical relationship between the minimum number of array firings, maximum steering angle and signal-to-noise ratio is derived, and validated experimentally. An important conclusion is that the optimal number of emissions decreases when the angular aperture of the array increases. It is also shown that plane wave imaging data are equivalent to the FMC dataset, but requires up to an order of magnitude fewer array firings.
https://research-information.bris.ac.uk/en/publications/monitoring-fatigue-crack-growth-using-nonlinear-ultrasonic-phased	Nonlinear imaging techniques have recently emerged which have the potential to detect material degradation and challenging defects, such as closed cracks. This paper describes an investigation into the performance of Nonlinear Ultrasonic Imaging (NUI) for the monitoring of the early stages of fatigue crack growth. This technique, in conjunction with conventional array imaging, is applied to the periodic monitoring of steel compact tension specimens subjected to high cycle fatigue loading. The detection limits of these techniques are investigated. Their abilities to localize and detect small cracks are further quantified with the aid of micrography. The results suggest that NUI is more sensitive than conventional ultrasonic imaging to the microscale changes occurring at the early stages of failure, i.e. detectability starts c. 15% of fatigue life. In addition to early detection, the potential for NUI to deliver accurate sizing of fatigue cracks and monitor crack propagation is also presented.
https://research-information.bris.ac.uk/en/publications/realization-of-compact-tractor-beams-using-acoustic-delay-lines	A method for generating stable ultrasonic levitation of physical matter in air using single beams (also named tractor beams) is demonstrated. The method encodes the required phase modulation in passive unit cells into which the ultrasonic sources are mounted. These unit cells use waveguides such as straight and coiled tubes to act as delay-lines. It is shown that a static tractor beam can be generated using a single electrical driving signal and a tractor beam with one-dimensional movement along the propagation direction can be created with two signals. Acoustic tractor beams capable of holding millimeter-sized polymer particles of density 1.25 g/cm3 and fruit-flies (Drosophila) are demonstrated. Based on these design concepts we show that portable tractor beams can be constructed with simple components that are readily available and easily assembled  enabling applications in industrial contactless manipulation and biophysics.
https://research-information.bris.ac.uk/en/publications/guided-wave-propagation-modelling-to-aid-understanding-of-acousti	The design of acoustic emission structural health monitoring systems often only considers the plate properties of a structure and not the features present. Here a practical modelling approach is demonstrated to aid the understanding of how wave propagation within a structure affects the performance of an acoustic emission system. Empirical models of a row of 5mm holes and a bolted L-section, a common feature in aerospace structures, are found from experimental results and incorporated in the system model. The model is used to assess which transducers acoustic emission events at different positions will trigger and how the position of transducers and the number of transducers used will affect event location error. This demonstrates potential uses of the modelling.
https://research-information.bris.ac.uk/en/publications/monitoring-cure-and-detecting-damage-in-composites-with-embedded-	This paper demonstrates the capability of embedded piezoelectric sensors to monitor the state of health throughout the lifetime of composite structures. Sensors were embedded into fibre reinforced composites and used to monitor the progress of cure during manufacture, and the subsequent damage state of the cured part. The sensors used in this work consist of a single piezoelectric transducer, which is electronically connected to an inductance coil. A probe containing two inductance coils was used to make wireless ultrasonic measurements. When the probe was placed in close proximity to an embedded sensor, the electromagnetic coupling between the coils in probe and the embedded coil, allowed electronic signals to be wirelessly transferred between the transducer and the ultrasonic processing equipment. Two different inductively coupled transducer systems (ICTS) were used to monitor cure. A ICTS which generated bulk waves monitored the cure of a thick glass fibre section, and an ICTS which generated guided elastic waves monitored the cure of a large glass fibre plate. To characterise the cure monitoring ability of each ICTS, two established cure monitoring techniques; differential scanning calorimetry (DSC) and dielectric analysis, were used to record measurements during cure. The guided wave ICTS was then used to detect barely visible impact damage (BVID), created by a 10 Joule impact at a distance of 300 mm from the sensor embedded in the large glass fibre plate.
https://research-information.bris.ac.uk/en/publications/the-anisotropic-propagation-of-ultrasonic-guided-waves-in-composi	Ultrasonic guided wave propagation in anisotropic attenuative materials like CFRP (carbon fibre reinforced polymer) is much more complicated than in isotropic materials. Propagation phenomena need to be understood and quantified before reliable NDE (Non-destructive Evaluation)/SHM (Structural Health Monitoring) inspection systems can be realized. The propagation characteristics: energy velocity, dispersion, mode coupling, energy focusing factor and attenuation are considered in this paper. Concepts of minimum resolvable distance and sensitivity maps are extended to anisotropic attenuative materials in order to provide the means for comparison of different guided wave modes in composite materials. The paper is intended to serve as a framework for evaluating and comparing different modes and choosing the optimum operating conditions (frequency, sensor layout) for possible NDE/SHM applications on composite materials. Fundamental guided wave modes in the low frequency regime for highly anisotropic CFRP plates are investigated experimentally and theoretically and the implications for NDE/SHM are discussed.
https://research-information.bris.ac.uk/en/publications/design-of-an-embedded-sensor-for-improved-structural-performance	Low velocity impact damage to composite laminates can result in a complicated network of matrix cracks and delaminations beneath the laminates surface, which are extremely difficult to detect by visual inspection. Current non-destructive evaluation (NDE) techniques such as ultrasonic C-scan and x-ray imaging create significant downtime, which leads to costly inspection programmes. Embedded sensors offer the potential to increase the automation of inspection, and decrease the downtime when compared with current NDE practices. However, for such systems to be practical, sensors must be integrated within composite structures without producing unacceptable loss of structural performance. This paper identifies techniques for embedding slim sensors with comparatively large in-plane dimensions inside composite materials. Interlaminar shear strength tests were used to identify an encapsulating layer for the sensors. Flexural strength testing was carried out on laminates containing sensors embedded towards the compressive surface of flexural specimens. The experimental study was complemented with finite element analysis, which identified the load paths within different embedment configurations and aided with the interpretation of the experimental results. The results show that with careful selection of sensor materials, geometry, embedding location and embedment technique, sensors can be integrated within composite structures without producing any significant reduction of mechanical performance.
https://research-information.bris.ac.uk/en/publications/remote-inspection-system-for-impact-damage-in-large-composite-str	A significant opportunity for reducing the weight of composite aircraft is through the development of an economically efficient method to detect barely visible or invisible impact damage sustained in service. In this paper, a structurally integrated, inert, wireless system for rapid, large-area impact damage detection in composite is demonstrated. Large-area inspection from single sensors using ultrasonic-guided waves is achieved with a baseline-subtraction technique. The wireless interface uses electromagnetic coupling between coils in the embedded sensor and inspection wand. Compact encapsulated sensor units are built and successfully embedded into composite panels at manufacture. Chirp-based excitation is used to enable single-shot measurements with high signal-to-random-noise ratio to be obtained. Signal processing to compensate for variability in inspection wand alignment is developed and shown to be necessary to obtain adequate baseline subtraction performance for damage detection. Results from sensors embedded in both glass fibre and carbon fibre-reinforced composite panels are presented. Successful detection of a 10 J impact damage in the former is demonstrated at a range of 125 mm. Quantitative extrapolation of this result suggests that the same level of impact damage would be detectable at a range of up to 1000 mm with an inspection wand alignment tolerance of 4 mm.
https://research-information.bris.ac.uk/en/publications/the-influence-of-temperature-variations-on-ultrasonic-guided-wave	Carbon Fibre Reinforced Polymer (CFRP) materials are lightweight and corrosion-resistant and therefore are increasingly used in aerospace, automotive and construction industries. In Structural Health Monitoring (SHM) applications of CFRP materials, ultrasonic guided waves potentially offer large area inspection or inspection from a remote location. This paper addresses the effect of temperature variation on guided wave propagation in highly anisotropic CFRP materials. Temperature variations cause changes in guided wave velocity that can in turn compromise the baseline subtraction procedures employed by many SHM systems for damage detection. A simple model that describes the dependence of elastic properties of the CFRP plates on temperature is presented in this paper. The model can be used to predict anisotropic velocity changes and baseline subtraction performance under varying thermal conditions. The results produced by the model for unidirectional and 0/90 CFRP plates are compared with experimental measurements.
https://research-information.bris.ac.uk/en/publications/modelling-harmonic-generation-measurements-in-solids	Harmonic generation measurements typically make use of the plane wave result when extracting values for the nonlinearity parameter, beta, from experimental measurements. This approach, however, ignores the effects of diffraction, attenuation, and receiver integration which are common features in a typical experiment. Our aim is to determine the importance of these effects when making measurements of beta over different sample dimensions, or using different input frequencies. We describe a three-dimensional numerical model designed to accurately predict the results of a typical experiment, based on a quasi-linear assumption. An experiment is designed to measure the axial variation of the fundamental and second harmonic amplitude components in an ultrasonic beam, and the results are compared with those predicted by the model. The absolute b values are then extracted from the experimental data using both the simulation and the standard plane wave result. A difference is observed between the values returned by the two methods, which varies with axial range and input frequency. (C) 2013 Elsevier B. V. All rights reserved.
https://research-information.bris.ac.uk/en/publications/nonlinear-ultrasonic-phased-array-imaging	This Letter reports a technique for the imaging of acoustic nonlinearity. By contrasting the energy of the diffuse field produced through the focusing of an ultrasonic array by delayed parallel element transmission with that produced by postprocessing of sequential transmission data, acoustic nonlinearity local to the focal point is measured. Spatially isolated wave distortion is inferred without requiring interrogation of the wave at the inspection point, thereby allowing nonlinear imaging through depth.
